School_Code|acyear|Disabled_C1_Boys|Disabled_C2_Boys|Disabled_C3_Boys|Disabled_C4_Boys|Disabled_C5_Boys|Disabled_C6_Boys|Disabled_C7_Boys|Disabled_C8_Boys|Disabled_C1_Girls|Disabled_C2_Girls|Disabled_C3_Girls|Disabled_C4_Girls|Disabled_C5_Girls|Disabled_C6_Girls|Disabled_C7_Girls|Disabled_C8_Girls
29240601201|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240601301|2010-11|0|0|0|0|1|0|0|0|1|0|0|0|0|3|0|0
29240601401|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
29240601501|2010-11|1|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0
29240601502|2010-11|0|1|0|0|0|2|0|1|0|1|1|0|0|0|1|0
29240601503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240601504|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240601602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240601603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240601605|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240601701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240601801|2010-11|1|0|0|2|0|1|0|0|0|0|0|0|1|0|1|0
29240601901|2010-11|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240601903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240601904|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2|0
29240601905|2010-11|4|0|1|0|2|2|5|0|0|0|0|0|0|0|0|0
29240602001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240602002|2010-11|1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0
29240602101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240602201|2010-11|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0
29240602301|2010-11|0|0|0|0|0|0|2|0|0|0|0|0|0|1|1|0
29240602302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240602303|2010-11|1|0|0|1|0|0|0|0|0|0|0|2|1|0|0|0
29240602304|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240602305|2010-11|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29240602309|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
29240602401|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29240602402|2010-11|0|0|0|0|1|1|0|1|1|0|0|0|0|1|0|0
29240602403|2010-11|1|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0
29240602501|2010-11|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0
29240602502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240602503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240602601|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0
29240602602|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0
29240602701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240602801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240602901|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240603001|2010-11|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0
29240603002|2010-11|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29240603003|2010-11|2|0|1|0|0|1|2|0|0|0|0|1|0|0|0|0
29240603004|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240603101|2010-11|0|0|0|1|0|0|2|0|0|0|0|0|0|2|0|0
29240603102|2010-11|0|1|0|0|1|1|3|0|0|0|1|0|0|0|0|0
29240603103|2010-11|3|0|0|1|1|1|1|0|1|0|0|0|0|0|1|0
29240603106|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240603201|2010-11|0|2|2|1|1|0|2|0|1|1|1|0|4|0|1|0
29240603301|2010-11|0|0|2|0|2|0|1|1|0|0|0|1|1|0|0|0
29240603401|2010-11|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
29240603501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240603601|2010-11|1|0|0|1|1|1|0|0|0|0|0|1|0|0|0|0
29240603602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240603701|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29240603702|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240603802|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
29240603803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240603901|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240603902|2010-11|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0
29240603903|2010-11|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240603904|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240604001|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
29240604101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240604201|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240604301|2010-11|1|0|1|0|1|4|1|0|1|1|0|0|2|0|0|0
29240604302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240604303|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240604304|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29240604305|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29240604401|2010-11|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0
29240604501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240604502|2010-11|1|1|0|0|0|1|2|0|3|0|0|0|0|1|0|0
29240604503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0
29240604504|2010-11|0|0|0|0|1|0|0|0|2|0|0|0|0|0|0|0
29240604505|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240604506|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240604601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240604602|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
29240604701|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29240604702|2010-11|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
29240604801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240604802|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240604803|2010-11|0|0|0|2|1|0|1|0|0|0|1|0|1|0|0|0
29240604804|2010-11|0|0|1|0|0|1|1|0|0|0|1|0|0|0|0|0
29240604901|2010-11|1|0|2|1|2|2|0|0|1|0|1|0|0|0|0|0
29240604902|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240604903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605001|2010-11|0|0|0|0|2|0|0|1|1|0|0|0|0|0|1|0
29240605002|2010-11|0|0|1|0|1|0|1|0|2|0|0|1|0|1|0|0
29240605003|2010-11|0|2|0|0|0|0|0|0|1|0|0|0|0|0|1|0
29240605004|2010-11|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
29240605007|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605009|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605102|2010-11|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0
29240605103|2010-11|0|0|1|2|0|0|1|0|0|0|0|0|0|0|0|0
29240605104|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29240605201|2010-11|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
29240605202|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29240605203|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605204|2010-11|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0
29240605301|2010-11|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
29240605302|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605303|2010-11|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240605401|2010-11|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
29240605501|2010-11|1|1|2|0|0|0|1|0|1|0|0|0|0|0|1|0
29240605502|2010-11|1|0|0|0|0|4|0|0|0|0|0|0|2|0|1|0
29240605503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605601|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240605701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605702|2010-11|0|0|0|0|1|0|1|0|2|0|1|0|1|0|4|0
29240605703|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605704|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605705|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605706|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240605801|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240605901|2010-11|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240605902|2010-11|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0
29240605903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
29240606001|2010-11|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0
29240606101|2010-11|2|1|0|0|1|0|0|0|0|0|0|1|1|1|0|0
29240606102|2010-11|1|1|1|0|0|0|1|0|0|0|0|0|0|1|0|0
29240606103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606104|2010-11|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0
29240606201|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
29240606202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606401|2010-11|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0
29240606403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606501|2010-11|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0
29240606502|2010-11|1|0|1|0|0|1|2|0|0|0|0|0|0|0|0|1
29240606503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606504|2010-11|2|2|3|2|0|2|3|0|2|1|0|0|1|2|1|0
29240606505|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
29240606506|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606507|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240606508|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240606509|2010-11|0|0|0|0|0|3|1|0|1|0|0|0|2|2|1|0
29240606511|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606515|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606601|2010-11|0|0|1|0|0|1|0|0|0|0|0|0|0|2|0|0
29240606602|2010-11|1|0|0|1|0|1|0|0|0|0|0|0|2|0|0|0
29240606701|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606703|2010-11|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0
29240606704|2010-11|4|0|1|1|0|0|0|0|1|0|0|0|1|1|2|0
29240606707|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29240606710|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606711|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240606801|2010-11|0|0|0|0|0|0|0|0|0|1|0|2|1|0|2|0
29240606802|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0
29240606803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606804|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606805|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29240606806|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606812|2010-11|3|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0
29240606901|2010-11|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0
29240606902|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606903|2010-11|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
29240606904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240606905|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607001|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
29240607002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240607101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607301|2010-11|2|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0
29240607302|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240607303|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607304|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240607305|2010-11|1|1|0|0|0|1|2|0|0|0|1|0|0|0|1|0
29240607401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607402|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240607403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607501|2010-11|2|0|0|2|0|1|4|0|3|0|0|1|0|1|0|0
29240607502|2010-11|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29240607503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240607504|2010-11|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0
29240607505|2010-11|0|0|1|0|1|0|1|0|1|0|0|0|0|0|0|0
29240607506|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607507|2010-11|1|0|1|0|0|1|3|0|0|0|0|0|0|0|2|0
29240607508|2010-11|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0
29240607509|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29240607510|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607511|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607512|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607517|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607519|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29240607601|2010-11|2|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0
29240607602|2010-11|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607603|2010-11|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0
29240607605|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607606|2010-11|3|0|1|1|1|0|1|0|2|0|0|0|1|0|0|0
29240607607|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29240607608|2010-11|0|0|2|0|0|0|0|0|0|0|0|0|0|1|0|0
29240607609|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240607610|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0
29240607611|2010-11|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240607612|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607613|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607614|2010-11|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0
29240607615|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607616|2010-11|2|0|0|0|0|2|1|0|1|1|0|0|0|0|1|0
29240607617|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607618|2010-11|3|0|5|5|7|9|1|0|0|1|0|0|4|2|3|0
29240607619|2010-11|1|0|2|0|0|0|1|0|0|0|1|0|0|0|0|0
29240607620|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607621|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240607622|2010-11|1|0|0|0|1|1|2|0|1|0|2|0|0|0|1|0
29240607638|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607701|2010-11|0|0|0|0|0|0|2|0|0|0|0|0|0|2|0|0
29240607702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607703|2010-11|0|1|2|0|1|1|0|0|1|0|0|0|0|0|0|0
29240607704|2010-11|1|2|0|1|3|0|0|0|0|0|0|0|0|0|0|0
29240607705|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607801|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607802|2010-11|1|1|0|0|0|0|1|0|2|0|0|1|0|0|0|0
29240607803|2010-11|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0
29240607804|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
29240607805|2010-11|2|1|3|3|5|4|1|0|0|0|3|1|3|3|2|0
29240607806|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240607901|2010-11|1|0|3|0|0|0|0|0|0|0|1|0|0|2|0|0
29240607902|2010-11|0|0|1|0|0|1|0|0|1|1|0|0|0|1|0|0
29240607903|2010-11|1|0|2|4|0|1|3|0|1|1|5|2|1|2|2|0
29240607907|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29240607912|2010-11|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608001|2010-11|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0
29240608002|2010-11|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
29240608003|2010-11|0|0|0|1|0|0|1|0|1|0|2|1|0|0|0|0
29240608004|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608102|2010-11|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0
29240608201|2010-11|0|0|0|1|0|0|2|0|0|0|0|0|0|0|1|0
29240608202|2010-11|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0
29240608203|2010-11|1|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
29240608204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608301|2010-11|1|2|0|0|1|1|0|0|1|0|0|1|0|0|0|0
29240608302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608303|2010-11|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29240608307|2010-11|4|2|2|1|1|0|0|0|2|0|1|1|0|0|0|0
29240608401|2010-11|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0
29240608501|2010-11|0|0|0|0|1|0|0|0|0|2|0|0|0|0|1|0
29240608502|2010-11|1|1|1|1|0|1|0|0|0|1|2|0|0|2|0|0
29240608503|2010-11|0|0|0|0|0|1|3|0|0|0|0|0|0|0|0|0
29240608506|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608601|2010-11|0|0|0|2|2|0|0|0|1|0|0|0|1|1|2|0
29240608602|2010-11|0|1|2|0|3|2|0|0|0|1|0|0|0|1|0|0
29240608603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608701|2010-11|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240608702|2010-11|0|2|1|0|0|1|0|0|0|0|0|2|0|0|0|0
29240608703|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29240608705|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608801|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240608802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240608803|2010-11|2|5|6|8|4|4|4|0|2|2|1|4|3|2|4|0
29240608804|2010-11|0|1|0|2|2|2|1|0|0|0|2|1|2|1|2|0
29240608805|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240608806|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240608901|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29240608903|2010-11|1|0|0|0|0|0|1|0|3|0|0|0|0|2|0|0
29240609001|2010-11|0|0|1|0|0|0|2|1|1|0|0|0|2|0|0|0
29240609002|2010-11|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0
29240609003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240609004|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240609011|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240609014|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240609101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240609102|2010-11|2|1|0|1|3|2|1|0|1|0|0|4|5|4|3|0
29240609201|2010-11|1|0|0|0|1|3|1|0|0|0|1|1|0|0|0|0
29240609202|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240609203|2010-11|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
29240700101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700103|2010-11|5|1|2|2|4|1|7|0|0|3|0|3|2|2|0|0
29240700104|2010-11|2|0|0|0|0|2|2|0|0|0|0|0|0|1|0|0
29240700201|2010-11|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0
29240700202|2010-11|0|0|0|2|1|0|0|0|0|0|1|1|1|0|0|0
29240700203|2010-11|1|1|0|0|0|1|0|0|0|0|1|0|1|0|0|0
29240700204|2010-11|2|0|0|3|1|0|0|2|0|0|0|0|1|0|0|0
29240700205|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240700206|2010-11|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700207|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700208|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700301|2010-11|0|0|1|1|2|1|4|0|0|0|1|0|0|1|0|0
29240700401|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29240700402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29240700403|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29240700501|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29240700502|2010-11|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0
29240700503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
29240700601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700603|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
29240700604|2010-11|2|1|1|0|1|1|0|0|0|0|1|0|1|0|0|0
29240700701|2010-11|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0
29240700702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240700703|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240700801|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240700901|2010-11|0|0|0|1|1|0|1|0|0|1|0|1|0|0|0|0
29240700902|2010-11|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
29240701001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240701002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240701101|2010-11|2|2|2|0|0|0|0|0|1|0|0|0|0|1|0|0
29240701102|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29240701201|2010-11|0|0|0|2|1|1|1|0|1|2|0|1|1|0|0|0
29240701202|2010-11|2|2|0|1|1|1|2|0|1|0|1|0|0|0|0|0
29240701203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240701204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240701301|2010-11|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240701302|2010-11|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0
29240701303|2010-11|0|1|1|1|1|2|1|0|0|0|0|0|0|1|1|0
29240701401|2010-11|0|1|0|0|3|2|1|0|0|0|2|0|0|0|1|0
29240701501|2010-11|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0
29240701502|2010-11|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0
29240701503|2010-11|0|0|0|0|0|0|0|0|0|0|2|0|1|0|0|0
29240701504|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0
29240701505|2010-11|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
29240701601|2010-11|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0
29240701602|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240701603|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29240701701|2010-11|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0
29240701801|2010-11|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
29240701802|2010-11|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29240701803|2010-11|0|0|0|1|0|1|2|0|0|1|0|0|0|3|1|0
29240701901|2010-11|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29240701902|2010-11|1|2|0|0|1|0|0|0|0|0|0|1|0|0|1|0
29240701903|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|2|0|0|0
29240701904|2010-11|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|0
29240701905|2010-11|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
29240701907|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
