School_Code|acyear|Repeaters_C1_Boys|Repeaters_C2_Boys|Repeaters_C3_Boys|Repeaters_C4_Boys|Repeaters_C5_Boys|Repeaters_C6_Boys|Repeaters_C7_Boys|Repeaters_C8_Boys|Repeaters_C1_Girls|Repeaters_C2_Girls|Repeaters_C3_Girls|Repeaters_C4_Girls|Repeaters_C5_Girls|Repeaters_C6_Girls|Repeaters_C7_Girls|Repeaters_C8_Girls
29240204804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240204805|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240204806|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240204901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240204902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205003|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205004|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205005|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29240205303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205304|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205305|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205306|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205501|2011-12|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0
29240205502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205504|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205505|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205701|2011-12|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0
29240205702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3
29240205801|2011-12|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29240205802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205904|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240205905|2011-12|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206601|2011-12|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29240206701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240206904|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207301|2011-12|4|1|3|0|0|0|2|1|0|0|3|0|0|0|0|2
29240207302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207304|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
29240207503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207601|2011-12|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207603|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207704|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207705|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207706|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207707|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207708|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207709|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207710|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207711|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207712|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207713|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207714|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207715|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207716|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207717|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207805|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240207902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29240208001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
29240208403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208801|2011-12|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240208803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300106|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240300205|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240300206|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240300401|2011-12|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2
29240300405|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300406|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300407|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300408|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300603|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300704|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|2
29240300805|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300806|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240300903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29240300904|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301103|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29240301104|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301205|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4
29240301206|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301504|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29240301505|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301704|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301705|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301706|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301707|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301805|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29240301806|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240301901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302003|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302004|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302005|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302006|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302007|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302009|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302103|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302104|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0
29240302105|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302106|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302304|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302305|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302306|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302501|2011-12|0|1|1|0|0|0|0|0|0|0|0|0|4|0|0|0
29240302601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302604|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302605|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302606|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302802|2011-12|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302807|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302808|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|0
29240302809|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302810|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302904|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302905|2011-12|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29240302906|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302907|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0
29240302908|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302909|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240302910|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
29240302911|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303003|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303004|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303006|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303007|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303008|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303009|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303104|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303105|2011-12|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303106|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303107|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303108|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303109|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303110|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303201|2011-12|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29240303202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303304|2011-12|0|0|0|0|0|0|0|0|2|0|1|0|1|0|0|0
29240303305|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303306|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303307|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303308|2011-12|0|0|0|0|0|0|0|0|0|0|3|0|4|0|0|0
29240303309|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303310|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303311|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303502|2011-12|3|0|1|1|1|1|2|1|0|1|0|0|0|0|0|0
29240303503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303504|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303505|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4
29240303506|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303603|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
29240303701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303705|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303706|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303707|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303708|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240303804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304004|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304104|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304105|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304106|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304107|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304108|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304109|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304110|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304111|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29240304401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304403|2011-12|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29240304404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304504|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304505|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240304507|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400102|2011-12|0|0|0|0|0|5|0|0|2|0|1|1|0|0|0|0
29240400201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400402|2011-12|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29240400403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29240400404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
