schcd|acyear|Working_Days_Primary|Working_Days_UPrimary|Schoool_Hours_Children_Pri|School_Hours_Children_UPri|School_Hours_Tch_P|School_Hours_Tch_UPR|Approachable_by_All_Weather_Road|CCE_implemented|People_Cumilativere_Record_Maintained|PCR_Shared_with_Parents|Children_from_Weaker_Section_Applied|Children_from_Weaker_Section_Enrolled|Aid_Received|Chilren_Admitted_for_Free_Education|SMC_Constituted|SMC_Members_Male|SMC_Members_Female|SMC_Members_Parents_Male|SMC_Members_PArents_Female|SMC_Members_Local_Authority_Male|SMC_Members_Local_Authority_Female|SMC_Meetings_Held|School_Developmentplan_Prepared|SMC_Children_Record_Maintained|Chld_Enrolled_for_Sp_Training_Current_Year_B|Chld_Enrolled_for_Sp_Training_Current_Year_G|Spl_Training_Provided_Current_Year_B|Spl_Training_Provided_Current_Year_G|Spl_Training_Enrolled_Previous_Year_B|Spl_Training_Enrolled_Previous_Year_G|Spl_training_Provided_Previous_Year_B|Spl_Training_Provided_Previous_Year_G|Spl_Training_Conducted_by|Spl_Training_Place|spl_Training_Type|Tch_or_EVS_for_spl_training|Spl_Training_Material|Textbook_Received|Text_Book_Received_Month|Text_Book_Received_Year|Academic_Session_Start_in|MDM_Status|Kitchenshed_Status|MDM_Source|Days_Meals_Served|Meals_Served_Prev_Yr|Students_Opted_MDM_B|Stdents_Opted_MDM_G|Kitchen_Devaices_Grant|Cook_M|Cook_F|Inspections_by_SO|Inspections_by_CM
29310513509|2011-12|0|230|0|6|0|6|1|2|2|2|0|0|0|0|1|7|2|0|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|2|1|0|230|0|0|358|2|0|0|0|0
29130416201|2011-12|224|224|7|7|7|7|1|1|1|1|0|0|0|0|1|9|6|6|3|2|2|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|165|0|62|74|1|0|0|0|0
29130212002|2011-12|230|230|7|7|7|7|1|1|1|1|0|0|0|0|1|8|6|6|3|1|3|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|9|230|0|68|70|2|0|0|0|0
29130211901|2011-12|241|241|7|7|7|7|1|1|1|1|0|0|0|0|1|7|7|5|4|0|0|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|9|230|0|9|8|2|0|0|0|0
29130204303|2011-12|228|228|7|7|7|7|1|2|2|2|0|0|0|38|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|6|0|0|0|0|1|5|2011|5|3|1|0|223|0|114|97|2|0|0|0|0
29240205004|2011-12|0|236|0|7|0|8|1|1|1|1|0|0|0|0|1|6|5|0|0|0|0|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|5|234|0|236|192|2|0|0|0|0
29240103607|2011-12|224|224|8|7|8|8|1|1|1|1|0|0|100|29|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|5|224|0|189|162|1|0|0|0|0
29240104202|2011-12|230|230|8|7|8|8|1|1|1|1|0|0|100|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|5|230|0|15|15|2|0|0|0|0
29030312506|2011-12|235|0|8|0|8|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29310501803|2011-12|238|0|6|0|6|0|1|1|1|1|0|0|0|0|1|6|5|6|3|0|2|5|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|227|0|15|21|2|0|0|0|0
29310501804|2011-12|240|0|6|0|6|0|1|2|2|2|0|0|0|0|1|12|3|7|2|1|0|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|5|9|2|0|0|0|0
29310503601|2011-12|229|229|6|6|6|6|1|1|1|1|0|0|0|0|1|6|3|6|3|0|0|5|1|2|0|0|0|0|0|0|0|0|6|0|0|0|2|1|5|2011|6|3|1|0|227|0|39|53|1|0|0|0|0
29310503602|2011-12|233|233|6|6|6|6|1|1|1|1|0|0|0|0|1|9|5|6|3|3|2|10|1|2|0|0|0|0|0|0|0|0|6|0|0|0|2|1|5|2011|6|3|1|0|232|0|76|62|1|0|0|0|0
29310503702|2011-12|0|229|0|6|0|6|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|2|1|5|2011|6|1|2|0|0|0|0|0|2|0|0|0|0
29310506601|2011-12|236|236|6|6|6|6|1|1|1|1|0|0|0|0|1|10|4|6|3|4|1|8|1|2|0|0|0|0|0|0|0|0|6|0|0|0|2|1|5|2011|6|3|1|0|94|0|138|107|1|0|0|0|0
29310512503|2011-12|0|231|0|6|0|6|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|6|1|2|0|0|0|0|0|2|0|0|0|0
29310505701|2011-12|231|231|6|6|6|6|1|1|2|2|0|0|0|0|1|11|4|6|3|5|1|14|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|4|0|231|0|80|85|1|0|0|0|0
29310509601|2011-12|237|237|6|6|6|6|1|1|1|1|0|0|0|0|1|8|3|6|3|2|0|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|237|0|46|50|1|0|0|0|0
29310517102|2011-12|228|0|6|0|6|0|1|1|1|1|0|0|0|0|1|4|5|4|5|2|0|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|2|1|5|2011|5|3|1|1|228|0|25|26|2|0|0|0|0
29130515901|2011-12|233|233|6|6|6|6|1|1|1|1|0|0|0|0|1|9|6|6|3|1|0|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|2|1|6|2011|5|3|1|1|224|0|36|30|1|0|0|0|0
29210315002|2011-12|229|229|7|6|7|7|1|1|1|1|0|0|0|0|0|7|6|5|4|2|2|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|9|229|0|86|53|2|0|0|0|0
29210315101|2011-12|235|0|8|0|8|0|1|1|1|1|0|0|0|0|1|5|5|4|5|1|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|235|0|7|9|1|0|0|0|0
29210306001|2011-12|227|227|7|6|7|7|1|1|2|2|0|0|0|0|1|10|5|4|5|1|2|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|227|0|7|7|1|0|0|0|0
29020203503|2011-12|228|0|8|0|8|0|1|1|1|1|0|0|0|0|1|7|2|5|2|0|0|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2011|5|3|2|1|228|0|5|7|1|0|0|0|0
29020206604|2011-12|0|210|0|7|0|8|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|2|1|0|210|0|144|105|2|0|0|0|0
29030500628|2011-12|231|0|7|0|7|0|1|1|1|1|0|0|0|0|1|6|3|6|3|0|1|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|9|231|0|17|24|1|0|0|0|0
29030509002|2011-12|225|0|7|0|7|0|1|1|1|1|0|0|0|0|1|6|3|6|3|0|0|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|3|1|0|212|0|30|26|1|0|0|0|0
29030509101|2011-12|230|230|7|7|7|7|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|9|226|0|50|60|1|0|0|0|0
29030505309|2011-12|0|230|0|7|0|7|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|2|1|9|189|0|105|120|1|0|0|0|0
29090603308|2011-12|231|231|6|6|6|6|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29090605425|2011-12|230|230|6|6|6|6|1|1|2|2|25|25|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29240207503|2011-12|226|226|7|8|7|8|1|1|1|1|0|0|100|43|1|7|4|1|2|0|0|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|2|5|226|0|141|142|2|0|0|0|0
29240207703|2011-12|226|226|8|7|8|8|1|1|1|1|0|0|0|0|1|12|6|6|3|3|1|12|1|1|0|0|0|0|0|0|0|0|6|0|0|0|1|1|6|2011|5|3|1|5|226|0|39|47|2|0|0|0|0
29240208002|2011-12|227|227|8|7|8|8|1|1|1|1|0|0|0|0|1|8|9|4|5|0|0|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|5|227|0|48|58|1|0|0|0|0
29240205502|2011-12|224|224|8|7|8|8|1|1|1|1|0|0|0|0|1|7|9|4|5|0|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|5|224|0|7|11|2|0|0|0|0
29240207201|2011-12|223|223|8|7|8|8|1|1|1|1|0|0|0|0|1|7|5|5|4|2|1|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|5|223|0|69|42|1|0|0|0|0
29240100104|2011-12|229|229|8|7|8|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|0|5|1|2|0|0|0|0|0|2|0|0|0|0
29280500341|2011-12|229|229|7|6|7|7|1|1|1|1|0|0|0|0|1|6|3|6|3|0|0|13|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|2|2|218|0|18|20|2|0|0|0|0
29280500214|2011-12|230|230|7|6|7|7|1|1|1|1|0|0|100|15|0|0|8|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|4|4|2|2|228|0|74|60|2|0|0|0|0
29130308102|2011-12|229|0|7|0|7|0|1|1|1|1|0|0|0|0|1|9|5|6|3|0|0|13|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|229|0|15|19|1|0|0|0|0
29130511701|2011-12|233|0|6|0|6|0|1|1|1|1|0|0|0|0|1|9|6|6|3|0|0|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|2|1|6|2011|5|3|1|1|204|0|8|13|2|0|0|0|0
29130603407|2011-12|0|230|0|7|0|7|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5|2011|5|0|2|0|0|0|0|0|2|0|0|0|0
29310512701|2011-12|225|0|6|0|6|0|1|1|1|1|0|0|0|0|1|8|1|0|1|0|1|5|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|6|3|1|0|49|0|25|24|2|0|0|0|0
29310512501|2011-12|234|234|6|6|6|6|1|1|2|2|0|0|0|0|1|5|4|3|3|2|1|7|1|2|0|0|0|0|0|0|0|0|0|0|0|0|2|1|6|2011|6|3|1|1|234|0|67|37|1|0|0|0|0
29310508602|2011-12|236|0|6|0|6|0|1|1|2|2|0|0|0|0|1|7|4|6|3|1|1|10|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|6|3|1|0|236|0|22|19|1|0|0|0|0
29210406702|2011-12|229|0|7|0|7|0|1|1|1|1|0|0|0|0|1|7|3|6|3|1|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|223|0|7|15|1|0|0|0|0
29210406101|2011-12|230|0|6|0|6|0|1|1|1|1|0|0|0|0|1|6|3|6|3|0|1|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|6|3|3|1|230|0|8|10|1|0|0|0|0
29020204717|2011-12|0|241|0|7|0|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2011|5|0|2|0|0|0|0|0|2|0|0|0|0
29020211120|2011-12|0|232|0|7|0|8|1|1|1|1|0|0|0|0|1|10|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29200904102|2011-12|226|226|8|6|8|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29250305610|2011-12|237|237|8|7|8|8|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29210313601|2011-12|231|231|8|6|8|8|1|1|2|2|0|0|0|0|1|6|3|6|3|0|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|231|0|16|15|1|0|0|0|0
29210313801|2011-12|232|0|8|0|8|0|1|1|1|1|0|0|0|0|1|5|5|4|5|1|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|232|0|14|10|1|0|0|0|0
29210309601|2011-12|230|0|6|0|6|0|1|1|2|2|0|0|0|0|0|6|7|4|5|2|2|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|2|1|5|2011|5|3|1|0|230|0|20|21|1|0|0|0|0
29210315506|2011-12|0|234|0|6|0|8|1|9|9|9|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|2011|5|3|2|1|230|0|58|69|2|0|0|0|0
29210314501|2011-12|231|231|6|6|6|6|1|1|2|2|0|0|0|0|1|6|3|6|3|0|1|13|1|1|0|0|0|0|0|0|0|0|6|0|0|0|0|1|5|2011|5|3|1|1|231|0|13|6|1|0|0|0|0
29250210709|2011-12|0|236|0|7|0|8|1|2|2|2|0|0|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29250206308|2011-12|0|227|0|7|0|8|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29200129902|2011-12|240|240|7|6|7|7|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|2|1|5|2011|5|3|2|2|227|0|20|25|2|0|0|0|0
29090502701|2011-12|232|232|8|7|8|8|1|1|1|1|0|0|0|0|1|8|5|6|3|2|2|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|2|232|0|106|130|2|0|0|0|0
29090502002|2011-12|232|232|8|7|8|8|1|1|1|1|0|0|0|0|1|7|4|6|4|1|0|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|2|233|0|107|80|2|0|0|0|0
29060516303|2011-12|235|0|8|0|8|0|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2011|5|3|1|0|235|0|31|44|2|0|0|0|0
29250300301|2011-12|230|0|7|0|7|0|1|1|1|1|0|0|0|0|1|3|13|2|5|1|8|9|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|230|0|4|8|1|0|0|0|0
29250306211|2011-12|220|220|7|7|7|7|1|1|1|1|0|0|0|0|1|7|6|3|5|4|1|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|220|0|175|140|1|0|0|0|0
29250303101|2011-12|235|0|7|0|7|0|1|1|1|1|0|0|0|0|1|7|10|5|4|1|1|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|235|0|72|73|1|0|0|0|0
29250312908|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29120200602|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|5|4|0|0|2|1|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|230|0|55|45|1|0|0|0|0
29250313804|2011-12|0|225|0|7|0|7|1|1|1|1|0|0|0|0|1|13|7|0|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|2|1|1|225|0|0|209|1|0|0|0|0
29250300103|2011-12|236|236|8|7|8|8|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29250308502|2011-12|232|232|8|7|8|8|1|1|1|1|2|2|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29030806702|2011-12|222|0|8|0|8|0|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|222|0|25|13|1|0|0|0|0
29030809717|2011-12|220|0|8|0|8|0|1|1|1|1|0|0|0|0|0|6|3|2|2|3|2|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|220|0|46|45|1|0|0|0|0
29030802301|2011-12|230|230|7|7|7|7|1|1|1|1|0|0|0|0|1|11|4|6|3|5|1|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|230|0|101|82|1|0|0|0|0
29030809720|2011-12|237|0|8|0|8|0|1|1|1|1|0|0|0|0|0|6|3|0|0|4|2|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|237|0|25|9|1|0|0|0|0
29030312105|2011-12|227|0|8|0|8|0|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|2|1|0|0|13|10|2|0|0|0|0
29030310702|2011-12|220|0|8|0|8|0|1|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29030307906|2011-12|227|0|8|0|8|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29030304701|2011-12|228|228|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|6|3|1|1|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|9|212|0|80|50|2|0|0|0|0
29030323901|2011-12|234|234|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|3|2|0|1|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|234|0|95|90|1|0|0|0|0
29120906801|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|6|3|3|1|14|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|231|0|116|118|1|0|0|0|0
29200308502|2011-12|232|232|7|6|7|7|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29200312201|2011-12|232|232|6|6|6|6|1|2|2|2|0|0|0|0|1|2|7|2|7|0|1|9|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|2|2|231|0|19|22|2|0|0|0|0
29060515601|2011-12|229|229|7|7|7|7|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|5|229|0|125|129|1|0|0|0|0
29060517201|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|7|2|6|3|1|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|232|0|122|105|2|0|0|0|0
29060516901|2011-12|225|0|8|0|8|0|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|5|225|0|21|21|1|0|0|0|0
29060505601|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|6|3|0|3|6|1|1|9|16|9|15|0|0|0|0|4|1|1|2|1|1|5|2011|4|3|1|0|232|0|112|114|1|0|0|0|0
29270124301|2011-12|231|0|8|0|8|0|1|1|1|1|0|0|0|0|1|12|7|6|3|2|1|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|4|1|0|226|0|34|46|1|0|0|0|0
29270119001|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|9|4|6|3|3|1|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|4|1|0|230|0|12|16|1|0|0|0|0
29270118801|2011-12|238|238|8|8|8|8|1|1|2|2|0|0|0|0|1|6|3|0|0|2|1|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|4|4|0|238|0|16|47|1|0|0|0|0
29270119102|2011-12|234|234|8|8|8|8|1|1|1|1|0|0|0|0|1|8|15|6|3|0|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|4|1|0|201|0|149|153|1|0|0|0|0
29270118704|2011-12|239|0|8|0|8|0|1|1|1|1|0|0|0|0|1|7|2|5|2|1|0|5|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|4|3|0|239|0|14|9|2|0|0|0|0
29030504101|2011-12|229|229|7|7|7|7|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|229|0|158|0|2|0|0|0|0
29030500912|2011-12|232|0|7|0|7|0|1|1|1|1|0|0|0|0|0|6|3|2|2|4|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|9|200|0|12|10|1|0|0|0|0
29030505306|2011-12|236|0|7|0|7|0|1|1|1|1|0|0|0|0|1|11|6|6|3|5|3|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|9|229|0|21|16|1|0|0|0|0
29030504305|2011-12|240|240|7|7|7|7|1|1|1|1|30|30|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29030503204|2011-12|230|0|7|0|7|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|3|9|228|0|47|38|1|0|0|0|0
29030508201|2011-12|231|231|7|7|7|7|1|1|1|1|0|0|0|0|0|6|3|1|2|4|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|9|231|0|96|102|1|0|0|0|0
29030502703|2011-12|236|0|7|0|7|0|1|1|1|1|0|0|0|0|1|6|3|2|2|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|2|5|236|0|13|7|2|0|0|0|0
29030501104|2011-12|230|230|7|7|7|7|1|1|1|1|0|0|0|11|0|0|0|0|0|0|0|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|2|1|235|0|35|25|1|0|0|0|0
29030504901|2011-12|232|232|7|7|7|7|1|1|1|1|0|0|0|0|1|7|5|6|3|1|2|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|232|0|180|0|1|0|0|0|0
29030501406|2011-12|230|230|7|7|7|7|1|1|1|1|0|0|0|0|1|6|3|0|0|2|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|6|3|1|1|229|0|14|13|1|0|0|0|0
29030508102|2011-12|232|232|7|7|7|7|1|1|1|1|0|0|0|0|1|5|4|2|0|2|0|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|5|3|1|0|236|0|33|34|1|0|0|0|0
29030501015|2011-12|246|0|7|0|7|0|1|1|1|1|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|6|1|2|0|0|0|0|0|2|0|0|0|0
29030506107|2011-12|230|230|7|7|7|7|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|2|9|230|0|40|45|2|0|0|0|0
29230742414|2011-12|0|237|0|8|0|8|1|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|2|2|9|225|0|81|14|2|0|0|0|0
29230726101|2011-12|235|235|8|8|8|8|1|1|1|1|0|0|0|0|1|7|7|3|6|4|1|11|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|60|68|1|0|0|0|0
29230729101|2011-12|235|235|8|8|8|8|1|1|1|1|0|0|0|0|1|10|4|5|4|2|0|5|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|7|7|1|0|0|0|0
29060511701|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|4|2|2|1|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|9|230|0|74|54|1|0|0|0|0
29060512307|2011-12|234|234|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|1|0|1|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|234|0|165|176|1|0|0|0|0
29060519801|2011-12|233|0|8|0|8|0|1|1|1|1|0|0|0|0|1|10|3|6|3|1|0|7|1|1|0|0|0|0|0|0|0|0|6|0|0|0|0|1|5|2011|5|3|1|1|233|0|40|47|1|0|0|0|0
29060512903|2011-12|231|0|8|0|8|0|1|1|1|1|0|0|0|0|1|6|3|0|0|0|1|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|230|0|20|19|1|0|0|0|0
29020210401|2011-12|234|0|8|0|8|0|1|1|1|1|0|0|0|0|1|5|4|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2011|5|3|2|1|220|0|11|11|2|0|0|0|0
29020212304|2011-12|0|235|0|7|0|8|1|2|2|2|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|2|1|0|183|0|56|118|2|0|0|0|0
